,0
518,http://swc2019.dice-research.org/task/dataset/s-00519
519,http://swc2019.dice-research.org/task/dataset/s-00520
520,http://swc2019.dice-research.org/task/dataset/s-00521
521,http://swc2019.dice-research.org/task/dataset/s-00522
522,http://swc2019.dice-research.org/task/dataset/s-00523
523,http://swc2019.dice-research.org/task/dataset/s-00524
524,http://swc2019.dice-research.org/task/dataset/s-00525
525,http://swc2019.dice-research.org/task/dataset/s-00526
526,http://swc2019.dice-research.org/task/dataset/s-00527
527,http://swc2019.dice-research.org/task/dataset/s-00528
528,http://swc2019.dice-research.org/task/dataset/s-00529
529,http://swc2019.dice-research.org/task/dataset/s-00530
530,http://swc2019.dice-research.org/task/dataset/s-00531
531,http://swc2019.dice-research.org/task/dataset/s-00532
532,http://swc2019.dice-research.org/task/dataset/s-00533
533,http://swc2019.dice-research.org/task/dataset/s-00534
534,http://swc2019.dice-research.org/task/dataset/s-00535
535,http://swc2019.dice-research.org/task/dataset/s-00536
536,http://swc2019.dice-research.org/task/dataset/s-00537
537,http://swc2019.dice-research.org/task/dataset/s-00538
538,http://swc2019.dice-research.org/task/dataset/s-00539
539,http://swc2019.dice-research.org/task/dataset/s-00540
540,http://swc2019.dice-research.org/task/dataset/s-00541
541,http://swc2019.dice-research.org/task/dataset/s-00542
542,http://swc2019.dice-research.org/task/dataset/s-00543
543,http://swc2019.dice-research.org/task/dataset/s-00544
544,http://swc2019.dice-research.org/task/dataset/s-00545
545,http://swc2019.dice-research.org/task/dataset/s-00546
546,http://swc2019.dice-research.org/task/dataset/s-00547
547,http://swc2019.dice-research.org/task/dataset/s-00548
548,http://swc2019.dice-research.org/task/dataset/s-00549
549,http://swc2019.dice-research.org/task/dataset/s-00550
550,http://swc2019.dice-research.org/task/dataset/s-00551
551,http://swc2019.dice-research.org/task/dataset/s-00552
552,http://swc2019.dice-research.org/task/dataset/s-00553
553,http://swc2019.dice-research.org/task/dataset/s-00554
554,http://swc2019.dice-research.org/task/dataset/s-00555
555,http://swc2019.dice-research.org/task/dataset/s-00556
556,http://swc2019.dice-research.org/task/dataset/s-00557
557,http://swc2019.dice-research.org/task/dataset/s-00558
558,http://swc2019.dice-research.org/task/dataset/s-00559
559,http://swc2019.dice-research.org/task/dataset/s-00560
560,http://swc2019.dice-research.org/task/dataset/s-00561
561,http://swc2019.dice-research.org/task/dataset/s-00562
562,http://swc2019.dice-research.org/task/dataset/s-00563
563,http://swc2019.dice-research.org/task/dataset/s-00564
564,http://swc2019.dice-research.org/task/dataset/s-00565
565,http://swc2019.dice-research.org/task/dataset/s-00566
566,http://swc2019.dice-research.org/task/dataset/s-00567
567,http://swc2019.dice-research.org/task/dataset/s-00568
568,http://swc2019.dice-research.org/task/dataset/s-00569
569,http://swc2019.dice-research.org/task/dataset/s-00570
570,http://swc2019.dice-research.org/task/dataset/s-00571
571,http://swc2019.dice-research.org/task/dataset/s-00572
572,http://swc2019.dice-research.org/task/dataset/s-00573
573,http://swc2019.dice-research.org/task/dataset/s-00574
574,http://swc2019.dice-research.org/task/dataset/s-00575
575,http://swc2019.dice-research.org/task/dataset/s-00576
576,http://swc2019.dice-research.org/task/dataset/s-00577
577,http://swc2019.dice-research.org/task/dataset/s-00578
578,http://swc2019.dice-research.org/task/dataset/s-00579
579,http://swc2019.dice-research.org/task/dataset/s-00580
580,http://swc2019.dice-research.org/task/dataset/s-00581
581,http://swc2019.dice-research.org/task/dataset/s-00582
582,http://swc2019.dice-research.org/task/dataset/s-00583
583,http://swc2019.dice-research.org/task/dataset/s-00584
584,http://swc2019.dice-research.org/task/dataset/s-00585
585,http://swc2019.dice-research.org/task/dataset/s-00586
586,http://swc2019.dice-research.org/task/dataset/s-00587
587,http://swc2019.dice-research.org/task/dataset/s-00588
588,http://swc2019.dice-research.org/task/dataset/s-00589
589,http://swc2019.dice-research.org/task/dataset/s-00590
590,http://swc2019.dice-research.org/task/dataset/s-00591
591,http://swc2019.dice-research.org/task/dataset/s-00592
592,http://swc2019.dice-research.org/task/dataset/s-00593
593,http://swc2019.dice-research.org/task/dataset/s-00594
594,http://swc2019.dice-research.org/task/dataset/s-00595
595,http://swc2019.dice-research.org/task/dataset/s-00596
596,http://swc2019.dice-research.org/task/dataset/s-00597
597,http://swc2019.dice-research.org/task/dataset/s-00598
598,http://swc2019.dice-research.org/task/dataset/s-00599
599,http://swc2019.dice-research.org/task/dataset/s-00600
600,http://swc2019.dice-research.org/task/dataset/s-00601
601,http://swc2019.dice-research.org/task/dataset/s-00602
602,http://swc2019.dice-research.org/task/dataset/s-00603
603,http://swc2019.dice-research.org/task/dataset/s-00604
604,http://swc2019.dice-research.org/task/dataset/s-00605
605,http://swc2019.dice-research.org/task/dataset/s-00606
606,http://swc2019.dice-research.org/task/dataset/s-00607
607,http://swc2019.dice-research.org/task/dataset/s-00608
608,http://swc2019.dice-research.org/task/dataset/s-00609
609,http://swc2019.dice-research.org/task/dataset/s-00610
610,http://swc2019.dice-research.org/task/dataset/s-00611
611,http://swc2019.dice-research.org/task/dataset/s-00612
612,http://swc2019.dice-research.org/task/dataset/s-00613
613,http://swc2019.dice-research.org/task/dataset/s-00614
614,http://swc2019.dice-research.org/task/dataset/s-00615
615,http://swc2019.dice-research.org/task/dataset/s-00616
616,http://swc2019.dice-research.org/task/dataset/s-00617
617,http://swc2019.dice-research.org/task/dataset/s-00618
618,http://swc2019.dice-research.org/task/dataset/s-00619
619,http://swc2019.dice-research.org/task/dataset/s-00620
620,http://swc2019.dice-research.org/task/dataset/s-00621
621,http://swc2019.dice-research.org/task/dataset/s-00622
622,http://swc2019.dice-research.org/task/dataset/s-00623
623,http://swc2019.dice-research.org/task/dataset/s-00624
624,http://swc2019.dice-research.org/task/dataset/s-00625
625,http://swc2019.dice-research.org/task/dataset/s-00626
626,http://swc2019.dice-research.org/task/dataset/s-00627
627,http://swc2019.dice-research.org/task/dataset/s-00628
628,http://swc2019.dice-research.org/task/dataset/s-00629
629,http://swc2019.dice-research.org/task/dataset/s-00630
630,http://swc2019.dice-research.org/task/dataset/s-00631
631,http://swc2019.dice-research.org/task/dataset/s-00632
632,http://swc2019.dice-research.org/task/dataset/s-00633
633,http://swc2019.dice-research.org/task/dataset/s-00634
634,http://swc2019.dice-research.org/task/dataset/s-00635
635,http://swc2019.dice-research.org/task/dataset/s-00636
636,http://swc2019.dice-research.org/task/dataset/s-00637
637,http://swc2019.dice-research.org/task/dataset/s-00638
638,http://swc2019.dice-research.org/task/dataset/s-00639
639,http://swc2019.dice-research.org/task/dataset/s-00640
640,http://swc2019.dice-research.org/task/dataset/s-00641
641,http://swc2019.dice-research.org/task/dataset/s-00642
642,http://swc2019.dice-research.org/task/dataset/s-00643
643,http://swc2019.dice-research.org/task/dataset/s-00644
644,http://swc2019.dice-research.org/task/dataset/s-00645
645,http://swc2019.dice-research.org/task/dataset/s-00646
646,http://swc2019.dice-research.org/task/dataset/s-00647
647,http://swc2019.dice-research.org/task/dataset/s-00648
648,http://swc2019.dice-research.org/task/dataset/s-00649
649,http://swc2019.dice-research.org/task/dataset/s-00650
650,http://swc2019.dice-research.org/task/dataset/s-00651
651,http://swc2019.dice-research.org/task/dataset/s-00652
652,http://swc2019.dice-research.org/task/dataset/s-00653
653,http://swc2019.dice-research.org/task/dataset/s-00654
654,http://swc2019.dice-research.org/task/dataset/s-00655
655,http://swc2019.dice-research.org/task/dataset/s-00656
656,http://swc2019.dice-research.org/task/dataset/s-00657
657,http://swc2019.dice-research.org/task/dataset/s-00658
658,http://swc2019.dice-research.org/task/dataset/s-00659
659,http://swc2019.dice-research.org/task/dataset/s-00660
660,http://swc2019.dice-research.org/task/dataset/s-00661
661,http://swc2019.dice-research.org/task/dataset/s-00662
662,http://swc2019.dice-research.org/task/dataset/s-00663
663,http://swc2019.dice-research.org/task/dataset/s-00664
664,http://swc2019.dice-research.org/task/dataset/s-00665
665,http://swc2019.dice-research.org/task/dataset/s-00666
666,http://swc2019.dice-research.org/task/dataset/s-00667
667,http://swc2019.dice-research.org/task/dataset/s-00668
668,http://swc2019.dice-research.org/task/dataset/s-00669
669,http://swc2019.dice-research.org/task/dataset/s-00670
670,http://swc2019.dice-research.org/task/dataset/s-00671
671,http://swc2019.dice-research.org/task/dataset/s-00672
672,http://swc2019.dice-research.org/task/dataset/s-00673
673,http://swc2019.dice-research.org/task/dataset/s-00674
674,http://swc2019.dice-research.org/task/dataset/s-00675
675,http://swc2019.dice-research.org/task/dataset/s-00676
676,http://swc2019.dice-research.org/task/dataset/s-00677
677,http://swc2019.dice-research.org/task/dataset/s-00678
678,http://swc2019.dice-research.org/task/dataset/s-00679
679,http://swc2019.dice-research.org/task/dataset/s-00680
680,http://swc2019.dice-research.org/task/dataset/s-00681
681,http://swc2019.dice-research.org/task/dataset/s-00682
682,http://swc2019.dice-research.org/task/dataset/s-00683
683,http://swc2019.dice-research.org/task/dataset/s-00684
684,http://swc2019.dice-research.org/task/dataset/s-00685
685,http://swc2019.dice-research.org/task/dataset/s-00686
686,http://swc2019.dice-research.org/task/dataset/s-00687
687,http://swc2019.dice-research.org/task/dataset/s-00688
688,http://swc2019.dice-research.org/task/dataset/s-00689
689,http://swc2019.dice-research.org/task/dataset/s-00690
690,http://swc2019.dice-research.org/task/dataset/s-00691
691,http://swc2019.dice-research.org/task/dataset/s-00692
692,http://swc2019.dice-research.org/task/dataset/s-00693
693,http://swc2019.dice-research.org/task/dataset/s-00694
694,http://swc2019.dice-research.org/task/dataset/s-00695
695,http://swc2019.dice-research.org/task/dataset/s-00696
696,http://swc2019.dice-research.org/task/dataset/s-00697
697,http://swc2019.dice-research.org/task/dataset/s-00698
698,http://swc2019.dice-research.org/task/dataset/s-00699
699,http://swc2019.dice-research.org/task/dataset/s-00700
700,http://swc2019.dice-research.org/task/dataset/s-00701
701,http://swc2019.dice-research.org/task/dataset/s-00702
702,http://swc2019.dice-research.org/task/dataset/s-00703
703,http://swc2019.dice-research.org/task/dataset/s-00704
704,http://swc2019.dice-research.org/task/dataset/s-00705
705,http://swc2019.dice-research.org/task/dataset/s-00706
706,http://swc2019.dice-research.org/task/dataset/s-00707
707,http://swc2019.dice-research.org/task/dataset/s-00708
708,http://swc2019.dice-research.org/task/dataset/s-00709
709,http://swc2019.dice-research.org/task/dataset/s-00710
710,http://swc2019.dice-research.org/task/dataset/s-00711
711,http://swc2019.dice-research.org/task/dataset/s-00712
712,http://swc2019.dice-research.org/task/dataset/s-00713
713,http://swc2019.dice-research.org/task/dataset/s-00714
714,http://swc2019.dice-research.org/task/dataset/s-00715
715,http://swc2019.dice-research.org/task/dataset/s-00716
716,http://swc2019.dice-research.org/task/dataset/s-00717
717,http://swc2019.dice-research.org/task/dataset/s-00718
718,http://swc2019.dice-research.org/task/dataset/s-00719
719,http://swc2019.dice-research.org/task/dataset/s-00720
720,http://swc2019.dice-research.org/task/dataset/s-00721
721,http://swc2019.dice-research.org/task/dataset/s-00722
722,http://swc2019.dice-research.org/task/dataset/s-00723
723,http://swc2019.dice-research.org/task/dataset/s-00724
724,http://swc2019.dice-research.org/task/dataset/s-00725
725,http://swc2019.dice-research.org/task/dataset/s-00726
726,http://swc2019.dice-research.org/task/dataset/s-00727
727,http://swc2019.dice-research.org/task/dataset/s-00728
728,http://swc2019.dice-research.org/task/dataset/s-00729
729,http://swc2019.dice-research.org/task/dataset/s-00730
730,http://swc2019.dice-research.org/task/dataset/s-00731
731,http://swc2019.dice-research.org/task/dataset/s-00732
732,http://swc2019.dice-research.org/task/dataset/s-00733
733,http://swc2019.dice-research.org/task/dataset/s-00734
734,http://swc2019.dice-research.org/task/dataset/s-00735
735,http://swc2019.dice-research.org/task/dataset/s-00736
736,http://swc2019.dice-research.org/task/dataset/s-00737
737,http://swc2019.dice-research.org/task/dataset/s-00738
738,http://swc2019.dice-research.org/task/dataset/s-00739
739,http://swc2019.dice-research.org/task/dataset/s-00740
740,http://swc2019.dice-research.org/task/dataset/s-00741
741,http://swc2019.dice-research.org/task/dataset/s-00742
742,http://swc2019.dice-research.org/task/dataset/s-00743
743,http://swc2019.dice-research.org/task/dataset/s-00744
744,http://swc2019.dice-research.org/task/dataset/s-00745
745,http://swc2019.dice-research.org/task/dataset/s-00746
746,http://swc2019.dice-research.org/task/dataset/s-00747
747,http://swc2019.dice-research.org/task/dataset/s-00748
748,http://swc2019.dice-research.org/task/dataset/s-00749
749,http://swc2019.dice-research.org/task/dataset/s-00750
750,http://swc2019.dice-research.org/task/dataset/s-00751
751,http://swc2019.dice-research.org/task/dataset/s-00752
752,http://swc2019.dice-research.org/task/dataset/s-00753
753,http://swc2019.dice-research.org/task/dataset/s-00754
754,http://swc2019.dice-research.org/task/dataset/s-00755
755,http://swc2019.dice-research.org/task/dataset/s-00756
756,http://swc2019.dice-research.org/task/dataset/s-00757
757,http://swc2019.dice-research.org/task/dataset/s-00758
758,http://swc2019.dice-research.org/task/dataset/s-00759
759,http://swc2019.dice-research.org/task/dataset/s-00760
760,http://swc2019.dice-research.org/task/dataset/s-00761
761,http://swc2019.dice-research.org/task/dataset/s-00762
762,http://swc2019.dice-research.org/task/dataset/s-00763
763,http://swc2019.dice-research.org/task/dataset/s-00764
764,http://swc2019.dice-research.org/task/dataset/s-00765
765,http://swc2019.dice-research.org/task/dataset/s-00766
766,http://swc2019.dice-research.org/task/dataset/s-00767
767,http://swc2019.dice-research.org/task/dataset/s-00768
768,http://swc2019.dice-research.org/task/dataset/s-00769
769,http://swc2019.dice-research.org/task/dataset/s-00770
770,http://swc2019.dice-research.org/task/dataset/s-00771
771,http://swc2019.dice-research.org/task/dataset/s-00772
772,http://swc2019.dice-research.org/task/dataset/s-00773
773,http://swc2019.dice-research.org/task/dataset/s-00774
774,http://swc2019.dice-research.org/task/dataset/s-00775
775,http://swc2019.dice-research.org/task/dataset/s-00776
776,http://swc2019.dice-research.org/task/dataset/s-00777
777,http://swc2019.dice-research.org/task/dataset/s-00778
