,predicate,subject,object,score
931,8960,11991,9393,1.0
932,5051,11991,2803,1.0
933,1648,11991,1651,1.0
934,11488,11991,9193,1.0
935,9512,11991,9726,1.0
936,9572,11991,8866,1.0
937,9450,11991,9336,1.0
938,9311,11991,9319,1.0
939,11780,11991,2801,1.0
940,9004,11991,9039,1.0
941,9537,11991,1647,1.0
942,8512,11991,1856,1.0
943,11555,11991,11579,1.0
944,8946,11991,9304,1.0
945,9041,11991,9008,1.0
946,9385,11991,9058,1.0
947,5378,11991,1751,1.0
948,11724,11991,11964,1.0
949,2489,11991,2057,1.0
950,8846,11991,8772,1.0
951,8857,11991,8769,1.0
952,8350,11991,2345,1.0
953,9002,11991,9001,1.0
954,9412,11991,9414,1.0
955,11444,11991,8565,1.0
956,2681,11991,11499,1.0
957,10962,11991,11503,1.0
958,2061,11991,1820,1.0
959,8870,11991,2291,1.0
960,11550,11991,2291,1.0
961,9205,11991,9286,1.0
962,8919,11991,8920,1.0
963,8972,11991,8952,1.0
964,1697,11991,1606,1.0
965,8986,11991,9042,1.0
966,9066,11991,8958,1.0
967,11498,11991,11408,1.0
968,9028,11991,9023,1.0
969,9591,11991,6679,1.0
970,1678,11991,1737,1.0
971,9529,11991,2974,1.0
972,2547,11991,2139,1.0
973,2118,11991,9522,1.0
974,9473,11991,8769,1.0
975,9485,11991,2291,1.0
976,8817,11991,1617,1.0
977,1925,11991,2393,1.0
978,8845,11991,8835,1.0
979,11559,11991,11785,1.0
980,9013,11991,9336,1.0
981,2433,11991,2318,1.0
982,11310,11991,1641,1.0
983,9576,11991,1598,1.0
984,9760,11991,1845,1.0
985,8964,11991,9254,1.0
986,1501,11991,8603,1.0
987,9084,11991,1609,1.0
988,11956,11991,11955,1.0
989,8572,11991,8772,1.0
990,9269,11991,9270,1.0
991,9044,11991,8983,1.0
992,9133,11991,9290,1.0
993,9365,11991,9005,1.0
994,11139,11991,2248,1.0
995,2579,11991,2592,1.0
996,8851,11991,9473,1.0
997,11245,11991,8609,1.0
998,8568,11991,8603,1.0
999,1923,11991,11816,1.0
1000,6746,11991,3551,1.0
1001,11493,11991,8973,1.0
1002,2154,11991,2693,1.0
1003,10343,11991,2179,1.0
1004,9493,11991,1623,1.0
1005,8892,11991,8895,1.0
1006,11777,11991,8463,1.0
1007,1928,11991,1759,1.0
1008,9319,11991,9314,1.0
1009,2350,11991,6679,1.0
1010,11662,11991,9529,1.0
1011,8808,11991,8603,1.0
1012,8488,11991,2809,1.0
1013,9398,11991,9285,1.0
1014,9347,11991,8971,1.0
1015,9052,11991,9224,1.0
1016,2295,11991,2680,1.0
1017,9665,11991,2291,1.0
1018,2174,11991,1974,1.0
1019,2488,11991,1641,1.0
1020,8910,11991,8903,1.0
1021,9661,11991,2576,1.0
1022,8922,11991,8925,1.0
1023,11432,11991,1761,1.0
1024,9273,11991,9271,1.0
1025,9619,11991,3839,1.0
1026,11631,11991,3839,1.0
1027,8908,11991,8904,1.0
1028,11388,11991,11375,1.0
1029,4675,11991,8719,1.0
1030,11514,11991,11499,1.0
1031,11500,11991,11499,1.0
1032,9303,11991,9392,1.0
1033,11956,11991,11583,1.0
1034,9044,11991,9058,1.0
1035,11171,11991,1989,1.0
1036,8737,11991,8609,1.0
1037,2851,11991,1901,1.0
1038,9386,11991,8972,1.0
1039,9008,11991,9044,1.0
1040,9592,11991,8769,1.0
1041,9507,11991,2809,1.0
1042,3261,11991,11308,1.0
1043,9040,11991,9055,1.0
1044,9459,11991,9415,1.0
1045,9747,11991,2625,1.0
1046,9022,11991,9014,1.0
1047,2813,11991,2443,1.0
1048,9069,11991,9224,1.0
1049,8840,11991,1641,1.0
1050,8920,11991,8915,1.0
1051,11181,11991,2422,1.0
1052,11202,11991,9628,1.0
1053,11461,11991,11438,1.0
1054,8852,11991,9473,1.0
1055,11491,11991,9015,1.0
1056,6667,11991,8839,1.0
1057,8691,11991,4675,1.0
1058,2350,11991,6679,1.0
1059,2637,11991,1683,1.0
1060,11427,11991,1623,1.0
1061,1633,11991,1604,1.0
1062,8974,11991,9042,1.0
1063,9425,11991,9014,1.0
1064,11557,11991,11630,1.0
1065,2449,11991,8381,1.0
1066,9020,11991,9290,1.0
1067,9296,11991,9311,1.0
1068,9071,11991,8986,1.0
1069,8424,11991,2100,1.0
1070,8824,11991,2228,1.0
1071,2635,11991,2214,1.0
1072,9312,11991,9313,1.0
1073,1938,11991,8870,1.0
1074,9263,11991,9264,1.0
1075,11858,11991,5372,1.0
1076,1645,11991,9532,1.0
1077,8851,11991,2841,1.0
1078,11518,11991,11495,1.0
1079,11502,11991,11408,1.0
1080,1593,11991,8603,1.0
1081,6714,11991,8770,1.0
1082,8725,11991,2382,1.0
1083,5277,11991,8813,1.0
1084,11757,11991,8772,1.0
1085,9321,11991,9314,1.0
1086,11243,11991,11244,1.0
1087,9298,11991,9299,1.0
1088,9256,11991,9251,1.0
1089,9368,11991,8952,1.0
1090,9459,11991,9414,1.0
1091,11775,11991,9535,1.0
1092,11629,11991,9077,1.0
1093,5462,11991,9493,1.0
1094,11736,11991,11738,1.0
1095,1655,11991,8610,1.0
1096,11435,11991,2291,1.0
1097,9581,11991,9513,1.0
1098,8991,11991,8968,1.0
1099,9216,11991,8986,1.0
1100,11783,11991,8609,1.0
1101,11098,11991,1599,1.0
1102,8945,11991,9017,1.0
1103,2237,11991,8603,1.0
1104,9197,11991,9133,1.0
1105,11605,11991,11611,1.0
1106,11238,11991,6723,1.0
1107,9458,11991,9460,1.0
1108,9218,11991,9034,1.0
1109,2064,11991,2460,1.0
1110,2185,11991,2443,1.0
1111,9031,11991,9285,1.0
1112,2482,11991,1810,1.0
1113,11771,11991,11320,1.0
1114,9042,11991,8978,1.0
1115,8867,11991,9588,1.0
1116,11247,11991,11248,1.0
1117,8860,11991,2222,1.0
1118,1641,11991,1635,1.0
1119,9221,11991,9383,1.0
1120,11592,11991,8839,1.0
1121,8979,11991,9220,1.0
1122,8409,11991,8350,1.0
1123,9253,11991,8983,1.0
1124,2133,11991,1993,1.0
1125,11496,11991,9726,1.0
1126,9055,11991,9281,1.0
1127,2093,11991,2119,1.0
1128,8954,11991,9042,1.0
1129,8975,11991,8960,1.0
1130,2656,11991,2465,1.0
1131,2309,11991,2507,1.0
1132,1617,11991,1607,1.0
1133,11497,11991,11503,1.0
1134,9320,11991,9315,1.0
1135,9574,11991,1651,1.0
1136,1623,11991,6671,1.0
1137,11758,11991,11780,1.0
1138,1955,11991,1608,1.0
1139,5102,11991,1655,1.0
1140,9239,11991,9063,1.0
1141,9342,11991,8958,1.0
1142,1838,11991,1917,1.0
1143,8792,11991,8839,1.0
1144,11764,11991,1598,1.0
1145,9473,11991,8769,1.0
1146,9414,11991,9415,1.0
1147,11778,11991,8817,1.0
1148,11654,11991,11551,1.0
1149,9013,11991,9297,1.0
1150,8943,11991,8985,1.0
1151,2694,11991,1971,1.0
1152,8358,11991,2277,1.0
1153,8952,11991,9391,1.0
1154,8935,11991,8925,1.0
1155,9547,11991,9494,1.0
1156,8715,11991,1537,1.0
1157,11718,11991,11716,1.0
1158,8928,11991,8935,1.0
1159,9539,11991,9487,1.0
1160,8917,11991,8920,1.0
1161,1884,11991,2585,1.0
1162,9683,11991,11771,1.0
1163,9224,11991,9042,1.0
1164,9533,11991,1605,1.0
1165,9017,11991,9391,1.0
1166,2193,11991,11074,1.0
1167,3839,11991,1647,1.0
1168,4565,11991,6719,1.0
1169,2127,11991,1961,1.0
1170,1649,11991,1608,1.0
1171,8891,11991,8890,1.0
1172,9219,11991,9036,1.0
1173,1763,11991,1932,1.0
1174,9573,11991,6647,1.0
1175,2454,11991,8788,1.0
1176,2411,11991,2576,1.0
1177,8936,11991,8923,1.0
1178,11581,11991,11956,1.0
1179,8846,11991,2364,1.0
1180,9534,11991,11771,1.0
1181,8870,11991,2291,1.0
1182,9587,11991,11761,1.0
1183,2281,11991,8867,1.0
1184,11662,11991,8839,1.0
1185,9056,11991,9055,1.0
1186,8950,11991,8972,1.0
1187,8720,11991,11780,1.0
1188,9392,11991,8979,1.0
1189,1972,11991,2512,1.0
1190,6416,11991,1796,1.0
1191,2044,11991,2465,1.0
1192,9427,11991,9491,1.0
1193,11044,11991,1929,1.0
1194,11504,11991,11499,1.0
1195,8924,11991,8935,1.0
1196,1643,11991,1616,1.0
1197,9536,11991,8769,1.0
1198,11949,11991,2734,1.0
1199,11498,11991,11495,1.0
1200,1663,11991,2381,1.0
1201,6362,11991,1810,1.0
1202,11628,11991,9512,1.0
1203,11446,11991,3839,1.0
1204,11773,11991,6671,1.0
1205,1845,11991,1796,1.0
1206,2393,11991,2329,1.0
1207,9299,11991,9293,1.0
1208,7527,11991,11771,1.0
1209,9386,11991,9254,1.0
1210,9541,11991,2548,1.0
1211,2222,11991,2650,1.0
1212,11104,11991,11264,1.0
1213,11737,11991,11730,1.0
1214,3261,11991,2228,1.0
1215,2127,11991,2335,1.0
1216,11860,11991,1683,1.0
1217,9644,11991,8852,1.0
1218,1902,11991,1606,1.0
1219,9647,11991,11659,1.0
1220,9006,11991,9009,1.0
1221,9149,11991,9449,1.0
1222,9057,11991,8962,1.0
1223,8981,11991,8979,1.0
1224,9284,11991,9011,1.0
1225,11425,11991,9579,1.0
1226,9232,11991,8968,1.0
1227,1766,11991,8813,1.0
1228,2208,11991,2460,1.0
1229,9972,11991,8849,1.0
1230,2011,11991,2208,1.0
1231,9383,11991,9356,1.0
1232,8973,11991,9039,1.0
1233,9286,11991,9297,1.0
1234,9025,11991,9014,1.0
1235,5567,11991,9491,1.0
1236,9001,11991,9217,1.0
1237,8824,11991,8609,1.0
1238,3566,11991,1623,1.0
1239,11046,11991,8610,1.0
1240,11515,11991,11408,1.0
1241,11510,11991,11503,1.0
1242,2401,11991,2340,1.0
1243,2056,11991,1635,1.0
1244,1892,11991,8771,1.0
1245,11858,11991,1609,1.0
1246,11494,11991,11495,1.0
1247,9569,11991,2163,1.0
1248,9511,11991,9468,1.0
1249,8603,11991,1761,1.0
1250,2280,11991,8870,1.0
1251,9336,11991,9285,1.0
1252,11651,11991,1635,1.0
1253,8770,11991,3839,1.0
1254,11476,11991,9619,1.0
1255,1638,11991,1623,1.0
1256,9869,11991,8322,1.0
1257,2265,11991,1920,1.0
1258,11613,11991,11262,1.0
1259,9633,11991,9473,1.0
1260,9530,11991,1623,1.0
1261,2288,11991,9726,1.0
1262,2318,11991,2576,1.0
1263,9213,11991,8985,1.0
1264,11520,11991,11499,1.0
1265,1538,11991,1645,1.0
1266,9796,11991,9270,1.0
1267,1961,11991,2335,1.0
1268,2108,11991,1609,1.0
1269,9032,11991,9283,1.0
1270,11825,11991,9484,1.0
1271,8562,11991,2345,1.0
1272,6667,11991,8839,1.0
1273,9601,11991,8851,1.0
1274,8830,11991,2228,1.0
1275,11762,11991,4649,1.0
1276,1607,11991,1616,1.0
1277,9756,11991,2548,1.0
1278,1636,11991,1645,1.0
1279,1677,11991,2547,1.0
1280,9285,11991,9028,1.0
1281,11768,11991,2801,1.0
1282,1909,11991,8790,1.0
1283,9422,11991,8986,1.0
1284,11557,11991,9648,1.0
1285,11501,11991,11792,1.0
1286,8980,11991,8993,1.0
1287,1647,11991,1641,1.0
1288,1938,11991,6723,1.0
1289,8588,11991,1646,1.0
1290,1499,11991,2364,1.0
1291,8745,11991,8746,1.0
1292,9506,11991,1761,1.0
1293,11580,11991,1648,1.0
1294,11842,11991,8867,1.0
1295,9500,11991,8852,1.0
1296,9266,11991,11863,1.0
1297,8343,11991,8852,1.0
1298,2217,11991,1761,1.0
1299,8949,11991,8971,1.0
1300,11484,11991,8720,1.0
1301,6726,11991,11967,1.0
1302,2762,11991,1934,1.0
1303,11333,11991,8772,1.0
1304,11430,11991,6679,1.0
1305,8874,11991,5483,1.0
1306,8929,11991,8922,1.0
1307,11772,11991,6671,1.0
1308,11629,11991,9512,1.0
1309,9259,11991,9261,1.0
1310,11764,11991,9579,1.0
1311,2117,11991,8609,1.0
1312,9350,11991,9391,1.0
1313,11734,11991,11730,1.0
1314,11579,11991,8320,1.0
1315,8367,11991,8503,1.0
1316,4086,11991,1609,1.0
1317,8909,11991,8910,1.0
1318,11558,11991,11557,1.0
1319,9564,11991,8588,1.0
1320,11961,11991,11962,1.0
1321,5825,11991,2344,1.0
1322,9517,11991,1796,1.0
1323,11418,11991,4649,1.0
1324,9518,11991,2364,1.0
1325,8477,11991,2139,1.0
1326,8971,11991,8962,1.0
1327,11037,11991,11041,1.0
1328,2543,11991,2045,1.0
1329,9067,11991,8981,1.0
1330,8922,11991,8924,1.0
1331,9234,11991,8966,1.0
1332,9293,11991,9294,1.0
1333,9009,11991,9017,1.0
1334,11760,11991,9579,1.0
1335,2100,11991,1623,1.0
1336,1860,11991,2539,1.0
1337,2512,11991,2179,1.0
1338,8894,11991,8889,1.0
1339,8907,11991,8903,1.0
1340,9509,11991,8488,1.0
1341,2021,11991,1647,1.0
1342,8936,11991,8922,1.0
1343,11887,11991,11738,1.0
1344,11493,11991,8960,1.0
1345,8856,11991,5051,1.0
1346,9349,11991,9392,1.0
1347,9412,11991,9416,1.0
1348,1737,11991,1999,1.0
1349,9252,11991,8981,1.0
1350,11765,11991,9579,1.0
1351,8488,11991,8840,1.0
1352,11604,11991,11608,1.0
1353,9181,11991,11652,1.0
1354,1988,11991,9529,1.0
1355,9453,11991,9280,1.0
1356,1643,11991,1628,1.0
1357,9066,11991,8985,1.0
1358,11499,11991,9726,1.0
1359,5909,11991,6671,1.0
1360,1663,11991,2390,1.0
1361,9308,11991,8959,1.0
1362,8470,11991,9642,1.0
1363,9026,11991,9285,1.0
1364,11106,11991,11062,1.0
1365,11418,11991,1651,1.0
1366,9314,11991,9316,1.0
1367,8992,11991,9336,1.0
1368,9257,11991,8981,1.0
1369,9299,11991,9290,1.0
1370,1900,11991,1796,1.0
1371,7527,11991,8769,1.0
1372,8801,11991,3839,1.0
1373,9198,11991,9395,1.0
1374,9460,11991,9414,1.0
1375,8552,11991,11408,1.0
1376,1612,11991,1644,1.0
1377,2985,11991,2984,1.0
1378,2795,11991,2635,1.0
1379,11258,11991,11255,1.0
1380,2342,11991,2465,1.0
1381,8928,11991,8925,1.0
1382,3845,11991,1641,1.0
1383,9006,11991,8968,1.0
1384,9069,11991,9394,1.0
1385,2776,11991,2465,1.0
1386,2120,11991,1796,1.0
1387,11629,11991,11626,1.0
1388,11561,11991,8839,1.0
1389,11522,11991,11503,1.0
1390,3839,11991,1641,1.0
1391,9063,11991,8965,1.0
1392,1817,11991,2809,1.0
1393,1883,11991,2318,1.0
1394,1606,11991,1641,1.0
1395,9315,11991,9072,1.0
1396,8918,11991,8936,1.0
1397,11796,11991,9482,1.0
1398,11864,11991,11865,1.0
1399,8879,11991,1643,1.0
1400,9220,11991,8968,1.0
1401,11520,11991,11408,1.0
1402,11347,11991,1647,1.0
1403,11539,11991,9475,1.0
1404,9378,11991,8942,1.0
1405,8967,11991,9039,1.0
1406,9233,11991,9058,1.0
1407,9498,11991,2980,1.0
1408,9005,11991,9336,1.0
1409,9623,11991,1647,1.0
1410,9015,11991,9297,1.0
1411,8989,11991,8965,1.0
1412,1648,11991,3845,1.0
1413,8933,11991,8935,1.0
1414,6745,11991,1901,1.0
1415,11254,11991,11253,1.0
1416,8547,11991,2411,1.0
1417,8822,11991,2228,1.0
1418,9537,11991,3129,1.0
1419,8512,11991,11363,1.0
1420,9326,11991,8948,1.0
1421,8946,11991,9303,1.0
1422,11641,11991,9473,1.0
1423,9412,11991,9415,1.0
1424,10053,11991,6671,1.0
1425,8857,11991,6707,1.0
1426,9626,11991,9588,1.0
1427,11742,11991,11891,1.0
1428,2994,11991,2233,1.0
1429,11257,11991,11259,1.0
1430,11744,11991,9266,1.0
1431,1959,11991,2291,1.0
1432,11825,11991,9483,1.0
1433,8977,11991,8960,1.0
1434,9316,11991,9319,1.0
1435,9231,11991,8985,1.0
1436,11550,11991,11655,1.0
1437,9240,11991,9383,1.0
1438,2165,11991,9506,1.0
1439,6753,11991,8788,1.0
1440,2172,11991,2625,1.0
1441,9028,11991,9336,1.0
1442,9578,11991,2291,1.0
1443,11479,11991,8870,1.0
1444,9450,11991,9336,1.0
1445,9529,11991,8772,1.0
1446,11555,11991,8320,1.0
1447,1925,11991,2329,1.0
1448,9001,11991,8958,1.0
1449,2815,11991,1796,1.0
1450,5378,11991,1751,1.0
1451,11724,11991,11963,1.0
1452,2963,11991,9551,1.0
1453,11477,11991,4675,1.0
1454,9760,11991,8610,1.0
1455,1501,11991,8603,1.0
1456,11494,11991,11499,1.0
1457,8350,11991,1780,1.0
1458,8916,11991,8922,1.0
1459,11184,11991,8852,1.0
1460,11139,11991,9481,1.0
1461,9205,11991,9008,1.0
1462,9534,11991,3839,1.0
1463,2761,11991,9190,1.0
1464,2340,11991,1866,1.0
1465,1923,11991,11816,1.0
1466,2275,11991,1866,1.0
1467,11016,11991,2806,1.0
1468,8986,11991,8949,1.0
1469,4715,11991,8769,1.0
1470,4126,11991,2402,1.0
1471,9591,11991,1623,1.0
1472,2118,11991,2291,1.0
1473,9011,11991,9018,1.0
1474,10190,11991,2227,1.0
1475,9689,11991,9690,1.0
1476,8817,11991,1632,1.0
1477,11662,11991,8769,1.0
1478,11559,11991,9648,1.0
1479,2440,11991,9520,1.0
1480,1953,11991,2291,1.0
1481,9013,11991,8991,1.0
1482,11865,11991,11891,1.0
1483,9576,11991,11773,1.0
1484,9135,11991,9263,1.0
1485,2295,11991,2059,1.0
1486,9665,11991,2538,1.0
1487,8955,11991,8954,1.0
1488,2174,11991,2093,1.0
1489,8964,11991,9386,1.0
1490,10126,11991,8413,1.0
1491,9084,11991,1646,1.0
1492,11362,11991,6647,1.0
1493,8512,11991,1856,1.0
1494,8572,11991,8854,1.0
1495,8922,11991,8923,1.0
1496,1518,11991,2248,1.0
1497,9317,11991,9319,1.0
1498,1636,11991,11792,1.0
1499,9133,11991,9300,1.0
1500,9273,11991,9274,1.0
1501,8493,11991,8413,1.0
1502,2803,11991,3839,1.0
1503,11859,11991,9266,1.0
1504,11245,11991,8609,1.0
1505,8899,11991,8894,1.0
1506,2254,11991,2208,1.0
1507,9391,11991,9044,1.0
1508,8705,11991,8788,1.0
1509,2851,11991,1717,1.0
1510,8905,11991,8903,1.0
1511,8892,11991,8894,1.0
1512,11359,11991,1634,1.0
1513,4963,11991,11346,1.0
1514,9592,11991,11758,1.0
1515,9507,11991,2809,1.0
1516,9319,11991,9321,1.0
1517,9242,11991,8958,1.0
1518,9266,11991,11740,1.0
1519,8488,11991,8737,1.0
1520,6319,11991,2107,1.0
1521,9052,11991,8942,1.0
1522,8840,11991,8800,1.0
1523,9638,11991,11117,1.0
1524,8920,11991,8932,1.0
1525,11879,11991,9462,1.0
1526,2488,11991,11347,1.0
1527,8910,11991,8902,1.0
1528,9582,11991,9748,1.0
1529,11579,11991,8320,1.0
1530,8968,11991,8976,1.0
1531,9496,11991,9494,1.0
1532,8915,11991,8935,1.0
1533,11432,11991,11062,1.0
1534,8927,11991,8925,1.0
1535,2427,11991,2139,1.0
1536,11427,11991,1647,1.0
1537,8974,11991,8949,1.0
1538,9595,11991,9514,1.0
1539,2390,11991,2462,1.0
1540,8522,11991,1915,1.0
1541,3534,11991,1920,1.0
1542,1692,11991,8557,1.0
1543,9020,11991,9334,1.0
1544,9296,11991,9015,1.0
1545,2642,11991,8570,1.0
1546,9044,11991,8944,1.0
1547,11171,11991,1866,1.0
1548,8737,11991,2228,1.0
1549,1627,11991,4179,1.0
1550,9630,11991,9529,1.0
1551,8706,11991,8707,1.0
1552,9532,11991,6706,1.0
1553,2721,11991,8527,1.0
1554,6664,11991,6653,1.0
1555,11518,11991,11499,1.0
1556,3261,11991,1607,1.0
1557,11235,11991,11236,1.0
1558,9747,11991,8672,1.0
1559,9022,11991,9285,1.0
1560,9069,11991,8942,1.0
1561,3839,11991,1623,1.0
1562,11583,11991,1648,1.0
1563,3084,11991,2548,1.0
1564,11082,11991,2548,1.0
1565,9500,11991,9473,1.0
1566,11491,11991,9133,1.0
1567,9256,11991,8982,1.0
1568,9368,11991,9369,1.0
1569,2176,11991,2588,1.0
1570,2692,11991,8488,1.0
1571,11438,11991,9619,1.0
1572,1655,11991,8609,1.0
1573,9179,11991,9099,1.0
1574,1738,11991,2402,1.0
1575,11552,11991,2291,1.0
1576,11652,11991,2291,1.0
1577,9312,11991,9317,1.0
1578,8937,11991,8922,1.0
1579,2326,11991,2248,1.0
1580,1598,11991,4540,1.0
1581,9216,11991,8959,1.0
1582,11510,11991,11499,1.0
1583,11783,11991,2209,1.0
1584,9523,11991,8788,1.0
1585,11858,11991,11106,1.0
1586,11502,11991,11495,1.0
1587,8415,11991,1798,1.0
1588,8603,11991,2099,1.0
1589,11605,11991,11610,1.0
1590,9037,11991,8948,1.0
1591,9458,11991,9459,1.0
1592,1663,11991,2462,1.0
1593,6714,11991,9484,1.0
1594,9031,11991,9011,1.0
1595,3069,11991,5372,1.0
1596,11605,11991,11609,1.0
1597,5277,11991,6666,1.0
1598,9042,11991,8952,1.0
1599,11757,11991,1635,1.0
1600,2291,11991,1761,1.0
1601,8858,11991,11792,1.0
1602,8979,11991,8992,1.0
1603,2279,11991,1927,1.0
1604,8409,11991,2512,1.0
1605,11731,11991,11732,1.0
1606,9459,11991,9413,1.0
1607,9253,11991,8942,1.0
1608,1608,11991,1617,1.0
1609,11736,11991,11738,1.0
1610,11435,11991,11677,1.0
1611,11496,11991,11408,1.0
1612,9581,11991,4723,1.0
1613,8975,11991,8976,1.0
1614,9291,11991,9296,1.0
1615,8991,11991,9008,1.0
1616,11098,11991,1647,1.0
1617,11038,11991,11041,1.0
1618,11497,11991,9726,1.0
1619,8945,11991,9391,1.0
1620,2237,11991,8603,1.0
1621,8564,11991,8603,1.0
1622,1623,11991,1647,1.0
1623,1604,11991,1628,1.0
1624,1852,11991,2547,1.0
1625,9218,11991,9034,1.0
1626,2185,11991,2443,1.0
1627,11761,11991,1623,1.0
1628,11771,11991,6708,1.0
1629,8792,11991,9510,1.0
1630,1534,11991,1555,1.0
1631,11219,11991,6706,1.0
1632,9482,11991,6678,1.0
1633,9221,11991,9356,1.0
1634,11889,11991,11683,1.0
1635,11654,11991,11550,1.0
1636,2433,11991,2318,1.0
1637,11959,11991,1599,1.0
1638,2694,11991,1971,1.0
1639,8935,11991,8920,1.0
1640,2133,11991,1993,1.0
1641,2277,11991,1589,1.0
1642,9281,11991,9014,1.0
1643,11733,11991,11731,1.0
1644,11467,11991,9482,1.0
1645,8957,11991,9058,1.0
1646,2429,11991,2508,1.0
1647,1617,11991,11784,1.0
1648,9533,11991,6706,1.0
1649,9320,11991,9319,1.0
1650,9219,11991,9220,1.0
1651,5506,11991,1659,1.0
1652,10053,11991,1635,1.0
1653,2425,11991,1761,1.0
1654,2227,11991,8609,1.0
1655,9473,11991,8867,1.0
1656,11662,11991,11409,1.0
1657,9056,11991,9040,1.0
1658,8950,11991,8952,1.0
1659,11778,11991,8609,1.0
1660,9392,11991,9005,1.0
1661,8952,11991,9072,1.0
1662,1972,11991,2512,1.0
1663,1642,11991,4649,1.0
1664,2670,11991,1925,1.0
1665,2165,11991,9506,1.0
1666,11797,11991,9522,1.0
1667,9284,11991,9283,1.0
1668,11718,11991,11715,1.0
1669,9512,11991,9726,1.0
1670,9683,11991,11062,1.0
1671,9224,11991,8949,1.0
1672,11628,11991,11629,1.0
1673,2193,11991,4544,1.0
1674,4565,11991,3551,1.0
1675,8992,11991,9009,1.0
1676,11878,11991,11690,1.0
1677,2489,11991,1660,1.0
1678,9386,11991,8950,1.0
1679,9541,11991,2548,1.0
1680,1806,11991,9523,1.0
1681,9534,11991,2801,1.0
1682,6416,11991,2416,1.0
1683,11737,11991,9266,1.0
1684,9672,11991,4677,1.0
1685,9412,11991,9413,1.0
1686,2597,11991,1608,1.0
1687,9006,11991,8985,1.0
1688,11761,11991,1635,1.0
1689,9657,11991,9520,1.0
1690,9167,11991,11262,1.0
1691,11447,11991,11437,1.0
1692,9066,11991,8986,1.0
1693,9232,11991,8967,1.0
1694,11498,11991,11499,1.0
1695,8974,11991,9224,1.0
1696,9484,11991,8839,1.0
1697,6362,11991,1810,1.0
1698,11486,11991,8994,1.0
1699,9383,11991,9304,1.0
1700,11260,11991,8990,1.0
1701,11096,11991,6708,1.0
1702,1845,11991,1989,1.0
1703,2393,11991,1978,1.0
1704,9025,11991,9024,1.0
1705,1798,11991,3006,1.0
1706,8845,11991,8609,1.0
1707,7527,11991,9531,1.0
1708,11046,11991,3024,1.0
1709,2429,11991,2326,1.0
1710,2222,11991,2064,1.0
1711,9255,11991,8975,1.0
1712,11858,11991,1645,1.0
1713,1635,11991,1623,1.0
1714,2812,11991,8555,1.0
1715,11588,11991,9510,1.0
1716,11860,11991,10578,1.0
1717,9644,11991,2841,1.0
1718,2535,11991,8527,1.0
1719,2803,11991,1609,1.0
1720,8770,11991,1623,1.0
1721,11476,11991,8867,1.0
1722,8981,11991,9254,1.0
1723,11425,11991,1640,1.0
1724,11313,11991,9519,1.0
1725,1761,11991,2411,1.0
1726,1655,11991,8835,1.0
1727,2288,11991,11408,1.0
1728,8892,11991,8893,1.0
1729,9213,11991,9347,1.0
1730,2300,11991,2395,1.0
1731,8772,11991,1623,1.0
1732,11571,11991,8769,1.0
1733,11360,11991,6707,1.0
1734,9796,11991,9269,1.0
1735,2146,11991,1692,1.0
1736,6662,11991,1683,1.0
1737,11502,11991,11503,1.0
1738,2280,11991,6723,1.0
1739,11762,11991,1647,1.0
1740,4192,11991,2625,1.0
1741,11456,11991,11435,1.0
1742,2216,11991,8870,1.0
1743,11757,11991,1641,1.0
1744,1917,11991,2248,1.0
1745,8825,11991,9524,1.0
1746,9303,11991,9222,1.0
1747,9633,11991,8867,1.0
1748,9044,11991,8961,1.0
1749,9068,11991,8986,1.0
1750,8745,11991,8746,1.0
1751,11842,11991,8769,1.0
1752,8604,11991,5909,1.0
1753,8983,11991,8969,1.0
1754,2108,11991,2576,1.0
1755,8949,11991,9063,1.0
1756,2504,11991,2114,1.0
1757,9677,11991,4540,1.0
1758,11663,11991,9501,1.0
1759,8562,11991,8748,1.0
1760,11606,11991,11610,1.0
1761,9601,11991,3206,1.0
1762,8929,11991,8935,1.0
1763,11478,11991,1777,1.0
1764,9285,11991,9001,1.0
1765,8906,11991,8905,1.0
1766,8889,11991,8891,1.0
1767,11426,11991,10196,1.0
1768,1654,11991,1618,1.0
1769,9425,11991,9031,1.0
1770,11557,11991,11559,1.0
1771,1717,11991,1901,1.0
1772,9646,11991,2151,1.0
1773,1672,11991,2694,1.0
1774,9317,11991,9314,1.0
1775,9365,11991,8992,1.0
1776,8424,11991,9579,1.0
1777,8980,11991,8962,1.0
1778,11808,11991,9579,1.0
1779,2126,11991,1604,1.0
1780,1605,11991,9559,1.0
1781,8588,11991,11771,1.0
1782,11767,11991,2538,1.0
1783,9506,11991,6753,1.0
1784,11580,11991,11184,1.0
1785,8603,11991,2248,1.0
1786,8343,11991,8852,1.0
1787,11343,11991,3551,1.0
1788,9293,11991,9297,1.0
1789,9621,11991,1605,1.0
1790,8883,11991,8917,1.0
1791,3069,11991,11858,1.0
1792,1860,11991,2432,1.0
1793,8998,11991,2402,1.0
1794,2288,11991,11495,1.0
1795,2762,11991,1688,1.0
1796,6650,11991,8303,1.0
1797,8897,11991,8896,1.0
1798,9509,11991,8488,1.0
1799,1651,11991,6708,1.0
1800,11741,11991,11734,1.0
1801,9259,11991,9260,1.0
1802,9559,11991,1622,1.0
1803,11734,11991,9266,1.0
1804,11669,11991,11438,1.0
1805,11547,11991,1599,1.0
1806,11594,11991,1624,1.0
1807,4086,11991,1645,1.0
1808,9212,11991,8994,1.0
